Full_Date,Year,Month,Date,Day,Holiday_Name,Is_Holiday,Is_Public_Holiday,Is_Bank_Holiday,Is_Mercantile_Holiday,Is_Poya_Day,Is_Weekend
2006-01-24,2006,January,24,Tuesday,N/A,False,False,False,False,False,False
2006-01-25,2006,January,25,Wednesday,N/A,False,False,False,False,False,False
2006-01-26,2006,January,26,Thursday,N/A,False,False,False,False,False,False
2006-01-27,2006,January,27,Friday,N/A,False,False,False,False,False,False
2006-01-28,2006,January,28,Saturday,N/A,True,False,True,False,False,True
2006-01-29,2006,January,29,Sunday,N/A,True,False,True,False,False,True
2006-01-30,2006,January,30,Monday,N/A,False,False,False,False,False,False
2006-01-31,2006,January,31,Tuesday,N/A,False,False,False,False,False,False
2006-02-01,2006,February,1,Wednesday,N/A,False,False,False,False,False,False
2006-02-02,2006,February,2,Thursday,N/A,False,False,False,False,False,False
2006-02-03,2006,February,3,Friday,N/A,False,False,False,False,False,False
2006-02-04,2006,February,4,Saturday,Independence Day,True,True,True,True,False,True
2006-02-05,2006,February,5,Sunday,N/A,True,False,True,False,False,True
2006-02-06,2006,February,6,Monday,N/A,False,False,False,False,False,False
2006-02-07,2006,February,7,Tuesday,N/A,False,False,False,False,False,False
2006-02-08,2006,February,8,Wednesday,N/A,False,False,False,False,False,False
2006-02-09,2006,February,9,Thursday,N/A,False,False,False,False,False,False
2006-02-10,2006,February,10,Friday,N/A,False,False,False,False,False,False
2006-02-11,2006,February,11,Saturday,N/A,True,False,True,False,False,True
2006-02-12,2006,February,12,Sunday,Navam Full Moon Poya Day,True,True,True,False,True,True
2006-02-13,2006,February,13,Monday,N/A,False,False,False,False,False,False
2006-02-14,2006,February,14,Tuesday,N/A,False,False,False,False,False,False
2006-02-15,2006,February,15,Wednesday,N/A,False,False,False,False,False,False
2006-02-16,2006,February,16,Thursday,N/A,False,False,False,False,False,False
2006-02-17,2006,February,17,Friday,N/A,False,False,False,False,False,False
2006-02-18,2006,February,18,Saturday,N/A,True,False,True,False,False,True
2006-02-19,2006,February,19,Sunday,N/A,True,False,True,False,False,True
2006-02-20,2006,February,20,Monday,N/A,False,False,False,False,False,False
2006-02-21,2006,February,21,Tuesday,N/A,False,False,False,False,False,False
2006-02-22,2006,February,22,Wednesday,N/A,False,False,False,False,False,False
2006-02-23,2006,February,23,Thursday,N/A,False,False,False,False,False,False
2006-02-24,2006,February,24,Friday,N/A,False,False,False,False,False,False
2006-02-25,2006,February,25,Saturday,N/A,True,False,True,False,False,True
2006-02-26,2006,February,26,Sunday,Maha Sivarathri Day,True,True,True,False,False,True
2006-02-27,2006,February,27,Monday,N/A,False,False,False,False,False,False
2006-02-28,2006,February,28,Tuesday,N/A,False,False,False,False,False,False
2006-03-01,2006,March,1,Wednesday,N/A,False,False,False,False,False,False
2006-03-02,2006,March,2,Thursday,N/A,False,False,False,False,False,False
2006-03-03,2006,March,3,Friday,N/A,False,False,False,False,False,False
2006-03-04,2006,March,4,Saturday,N/A,True,False,True,False,False,True
2006-03-05,2006,March,5,Sunday,N/A,True,False,True,False,False,True
2006-03-06,2006,March,6,Monday,N/A,False,False,False,False,False,False
2006-03-07,2006,March,7,Tuesday,N/A,False,False,False,False,False,False
2006-03-08,2006,March,8,Wednesday,N/A,False,False,False,False,False,False
2006-03-09,2006,March,9,Thursday,N/A,False,False,False,False,False,False
2006-03-10,2006,March,10,Friday,N/A,False,False,False,False,False,False
2006-03-11,2006,March,11,Saturday,N/A,True,False,True,False,False,True
2006-03-12,2006,March,12,Sunday,N/A,True,False,True,False,False,True
2006-03-13,2006,March,13,Monday,N/A,False,False,False,False,False,False
2006-03-14,2006,March,14,Tuesday,Medin Full Moon Poya Day,True,True,True,False,True,False
2006-03-15,2006,March,15,Wednesday,N/A,False,False,False,False,False,False
2006-03-16,2006,March,16,Thursday,N/A,False,False,False,False,False,False
2006-03-17,2006,March,17,Friday,N/A,False,False,False,False,False,False
2006-03-18,2006,March,18,Saturday,N/A,True,False,True,False,False,True
2006-03-19,2006,March,19,Sunday,N/A,True,False,True,False,False,True
2006-03-20,2006,March,20,Monday,N/A,False,False,False,False,False,False
2006-03-21,2006,March,21,Tuesday,N/A,False,False,False,False,False,False
2006-03-22,2006,March,22,Wednesday,N/A,False,False,False,False,False,False
2006-03-23,2006,March,23,Thursday,N/A,False,False,False,False,False,False
2006-03-24,2006,March,24,Friday,N/A,False,False,False,False,False,False
2006-03-25,2006,March,25,Saturday,N/A,True,False,True,False,False,True
2006-03-26,2006,March,26,Sunday,N/A,True,False,True,False,False,True
2006-03-27,2006,March,27,Monday,N/A,False,False,False,False,False,False
2006-03-28,2006,March,28,Tuesday,N/A,False,False,False,False,False,False
2006-03-29,2006,March,29,Wednesday,N/A,False,False,False,False,False,False
2006-03-30,2006,March,30,Thursday,N/A,False,False,False,False,False,False
2006-03-31,2006,March,31,Friday,N/A,False,False,False,False,False,False
2006-04-01,2006,April,1,Saturday,N/A,True,False,True,False,False,True
2006-04-02,2006,April,2,Sunday,N/A,True,False,True,False,False,True
2006-04-03,2006,April,3,Monday,N/A,False,False,False,False,False,False
2006-04-04,2006,April,4,Tuesday,N/A,False,False,False,False,False,False
2006-04-05,2006,April,5,Wednesday,N/A,False,False,False,False,False,False
2006-04-06,2006,April,6,Thursday,N/A,False,False,False,False,False,False
2006-04-07,2006,April,7,Friday,N/A,False,False,False,False,False,False
2006-04-08,2006,April,8,Saturday,N/A,True,False,True,False,False,True
2006-04-09,2006,April,9,Sunday,N/A,True,False,True,False,False,True
2006-04-10,2006,April,10,Monday,N/A,False,False,False,False,False,False
2006-04-11,2006,April,11,Tuesday,Milad-Un-Nabi (Holy Prophet's Birthday),True,True,True,True,False,False
2006-04-12,2006,April,12,Wednesday,N/A,False,False,False,False,False,False
2006-04-13,2006,April,13,Thursday,Bak Full Moon Poya Day / Day prior to Sinhala and Tamil New Year Day,True,True,True,True,True,False
2006-04-14,2006,April,14,Friday,Good Friday / Sinhala and Tamil New Year Day,True,True,True,True,False,False
2006-04-15,2006,April,15,Saturday,N/A,True,False,True,False,False,True
2006-04-16,2006,April,16,Sunday,N/A,True,False,True,False,False,True
2006-04-17,2006,April,17,Monday,N/A,False,False,False,False,False,False
2006-04-18,2006,April,18,Tuesday,N/A,False,False,False,False,False,False
2006-04-19,2006,April,19,Wednesday,N/A,False,False,False,False,False,False
2006-04-20,2006,April,20,Thursday,N/A,False,False,False,False,False,False
2006-04-21,2006,April,21,Friday,N/A,False,False,False,False,False,False
2006-04-22,2006,April,22,Saturday,N/A,True,False,True,False,False,True
2006-04-23,2006,April,23,Sunday,N/A,True,False,True,False,False,True
2006-04-24,2006,April,24,Monday,N/A,False,False,False,False,False,False
2006-04-25,2006,April,25,Tuesday,N/A,False,False,False,False,False,False
2006-04-26,2006,April,26,Wednesday,N/A,False,False,False,False,False,False
2006-04-27,2006,April,27,Thursday,N/A,False,False,False,False,False,False
2006-04-28,2006,April,28,Friday,N/A,False,False,False,False,False,False
2006-04-29,2006,April,29,Saturday,N/A,True,False,True,False,False,True
2006-04-30,2006,April,30,Sunday,N/A,True,False,True,False,False,True
2006-05-01,2006,May,1,Monday,May Day,True,True,True,True,False,False
2006-05-02,2006,May,2,Tuesday,N/A,False,False,False,False,False,False
2006-05-03,2006,May,3,Wednesday,N/A,False,False,False,False,False,False
2006-05-04,2006,May,4,Thursday,N/A,False,False,False,False,False,False
2006-05-05,2006,May,5,Friday,N/A,False,False,False,False,False,False
2006-05-06,2006,May,6,Saturday,N/A,True,False,True,False,False,True
2006-05-07,2006,May,7,Sunday,N/A,True,False,True,False,False,True
2006-05-08,2006,May,8,Monday,N/A,False,False,False,False,False,False
2006-05-09,2006,May,9,Tuesday,N/A,False,False,False,False,False,False
2006-05-10,2006,May,10,Wednesday,N/A,False,False,False,False,False,False
2006-05-11,2006,May,11,Thursday,N/A,False,False,False,False,False,False
2006-05-12,2006,May,12,Friday,Vesak Full Moon Poya Day,True,True,True,False,True,False
2006-05-13,2006,May,13,Saturday,Day following Vesak Full Moon Poya Day,True,True,True,True,True,True
2006-05-14,2006,May,14,Sunday,N/A,True,False,True,False,False,True
2006-05-15,2006,May,15,Monday,N/A,False,False,False,False,False,False
2006-05-16,2006,May,16,Tuesday,N/A,False,False,False,False,False,False
2006-05-17,2006,May,17,Wednesday,N/A,False,False,False,False,False,False
2006-05-18,2006,May,18,Thursday,N/A,False,False,False,False,False,False
2006-05-19,2006,May,19,Friday,N/A,False,False,False,False,False,False
2006-05-20,2006,May,20,Saturday,N/A,True,False,True,False,False,True
2006-05-21,2006,May,21,Sunday,N/A,True,False,True,False,False,True
2006-05-22,2006,May,22,Monday,N/A,False,False,False,False,False,False
2006-05-23,2006,May,23,Tuesday,N/A,False,False,False,False,False,False
2006-05-24,2006,May,24,Wednesday,N/A,False,False,False,False,False,False
2006-05-25,2006,May,25,Thursday,N/A,False,False,False,False,False,False
2006-05-26,2006,May,26,Friday,N/A,False,False,False,False,False,False
2006-05-27,2006,May,27,Saturday,N/A,True,False,True,False,False,True
2006-05-28,2006,May,28,Sunday,N/A,True,False,True,False,False,True
2006-05-29,2006,May,29,Monday,N/A,False,False,False,False,False,False
2006-05-30,2006,May,30,Tuesday,N/A,False,False,False,False,False,False
2006-05-31,2006,May,31,Wednesday,N/A,False,False,False,False,False,False
2006-06-01,2006,June,1,Thursday,N/A,False,False,False,False,False,False
2006-06-02,2006,June,2,Friday,N/A,False,False,False,False,False,False
2006-06-03,2006,June,3,Saturday,N/A,True,False,True,False,False,True
2006-06-04,2006,June,4,Sunday,N/A,True,False,True,False,False,True
2006-06-05,2006,June,5,Monday,N/A,False,False,False,False,False,False
2006-06-06,2006,June,6,Tuesday,N/A,False,False,False,False,False,False
2006-06-07,2006,June,7,Wednesday,N/A,False,False,False,False,False,False
2006-06-08,2006,June,8,Thursday,N/A,False,False,False,False,False,False
2006-06-09,2006,June,9,Friday,N/A,False,False,False,False,False,False
2006-06-10,2006,June,10,Saturday,N/A,True,False,True,False,False,True
2006-06-11,2006,June,11,Sunday,Poson Full Moon Poya Day,True,True,True,False,True,True
2006-06-12,2006,June,12,Monday,N/A,False,False,False,False,False,False
2006-06-13,2006,June,13,Tuesday,N/A,False,False,False,False,False,False
2006-06-14,2006,June,14,Wednesday,N/A,False,False,False,False,False,False
2006-06-15,2006,June,15,Thursday,N/A,False,False,False,False,False,False
2006-06-16,2006,June,16,Friday,N/A,False,False,False,False,False,False
2006-06-17,2006,June,17,Saturday,N/A,True,False,True,False,False,True
2006-06-18,2006,June,18,Sunday,N/A,True,False,True,False,False,True
2006-06-19,2006,June,19,Monday,N/A,False,False,False,False,False,False
2006-06-20,2006,June,20,Tuesday,N/A,False,False,False,False,False,False
2006-06-21,2006,June,21,Wednesday,N/A,False,False,False,False,False,False
2006-06-22,2006,June,22,Thursday,N/A,False,False,False,False,False,False
2006-06-23,2006,June,23,Friday,N/A,False,False,False,False,False,False
2006-06-24,2006,June,24,Saturday,N/A,True,False,True,False,False,True
2006-06-25,2006,June,25,Sunday,N/A,True,False,True,False,False,True
2006-06-26,2006,June,26,Monday,N/A,False,False,False,False,False,False
2006-06-27,2006,June,27,Tuesday,N/A,False,False,False,False,False,False
2006-06-28,2006,June,28,Wednesday,N/A,False,False,False,False,False,False
2006-06-29,2006,June,29,Thursday,N/A,False,False,False,False,False,False
2006-06-30,2006,June,30,Friday,N/A,False,False,False,False,False,False
2006-07-01,2006,July,1,Saturday,N/A,True,False,True,False,False,True
2006-07-02,2006,July,2,Sunday,N/A,True,False,True,False,False,True
2006-07-03,2006,July,3,Monday,N/A,False,False,False,False,False,False
2006-07-04,2006,July,4,Tuesday,N/A,False,False,False,False,False,False
2006-07-05,2006,July,5,Wednesday,N/A,False,False,False,False,False,False
2006-07-06,2006,July,6,Thursday,N/A,False,False,False,False,False,False
2006-07-07,2006,July,7,Friday,N/A,False,False,False,False,False,False
2006-07-08,2006,July,8,Saturday,N/A,True,False,True,False,False,True
2006-07-09,2006,July,9,Sunday,N/A,True,False,True,False,False,True
2006-07-10,2006,July,10,Monday,Esala Full Moon Poya Day,True,True,True,False,True,False
2006-07-11,2006,July,11,Tuesday,N/A,False,False,False,False,False,False
2006-07-12,2006,July,12,Wednesday,N/A,False,False,False,False,False,False
2006-07-13,2006,July,13,Thursday,N/A,False,False,False,False,False,False
2006-07-14,2006,July,14,Friday,N/A,False,False,False,False,False,False
2006-07-15,2006,July,15,Saturday,N/A,True,False,True,False,False,True
2006-07-16,2006,July,16,Sunday,N/A,True,False,True,False,False,True
2006-07-17,2006,July,17,Monday,N/A,False,False,False,False,False,False
2006-07-18,2006,July,18,Tuesday,N/A,False,False,False,False,False,False
2006-07-19,2006,July,19,Wednesday,N/A,False,False,False,False,False,False
2006-07-20,2006,July,20,Thursday,N/A,False,False,False,False,False,False
2006-07-21,2006,July,21,Friday,N/A,False,False,False,False,False,False
2006-07-22,2006,July,22,Saturday,N/A,True,False,True,False,False,True
2006-07-23,2006,July,23,Sunday,N/A,True,False,True,False,False,True
2006-07-24,2006,July,24,Monday,N/A,False,False,False,False,False,False
2006-07-25,2006,July,25,Tuesday,N/A,False,False,False,False,False,False
2006-07-26,2006,July,26,Wednesday,N/A,False,False,False,False,False,False
2006-07-27,2006,July,27,Thursday,N/A,False,False,False,False,False,False
2006-07-28,2006,July,28,Friday,N/A,False,False,False,False,False,False
2006-07-29,2006,July,29,Saturday,N/A,True,False,True,False,False,True
2006-07-30,2006,July,30,Sunday,N/A,True,False,True,False,False,True
2006-07-31,2006,July,31,Monday,N/A,False,False,False,False,False,False
2006-08-01,2006,August,1,Tuesday,N/A,False,False,False,False,False,False
2006-08-02,2006,August,2,Wednesday,N/A,False,False,False,False,False,False
2006-08-03,2006,August,3,Thursday,N/A,False,False,False,False,False,False
2006-08-04,2006,August,4,Friday,N/A,False,False,False,False,False,False
2006-08-05,2006,August,5,Saturday,N/A,True,False,True,False,False,True
2006-08-06,2006,August,6,Sunday,N/A,True,False,True,False,False,True
2006-08-07,2006,August,7,Monday,N/A,False,False,False,False,False,False
2006-08-08,2006,August,8,Tuesday,N/A,False,False,False,False,False,False
2006-08-09,2006,August,9,Wednesday,Nikini Full Moon Poya Day,True,True,True,False,True,False
2006-08-10,2006,August,10,Thursday,N/A,False,False,False,False,False,False
2006-08-11,2006,August,11,Friday,N/A,False,False,False,False,False,False
2006-08-12,2006,August,12,Saturday,N/A,True,False,True,False,False,True
2006-08-13,2006,August,13,Sunday,N/A,True,False,True,False,False,True
2006-08-14,2006,August,14,Monday,N/A,False,False,False,False,False,False
2006-08-15,2006,August,15,Tuesday,N/A,False,False,False,False,False,False
2006-08-16,2006,August,16,Wednesday,N/A,False,False,False,False,False,False
2006-08-17,2006,August,17,Thursday,N/A,False,False,False,False,False,False
2006-08-18,2006,August,18,Friday,N/A,False,False,False,False,False,False
2006-08-19,2006,August,19,Saturday,N/A,True,False,True,False,False,True
2006-08-20,2006,August,20,Sunday,N/A,True,False,True,False,False,True
2006-08-21,2006,August,21,Monday,N/A,False,False,False,False,False,False
2006-08-22,2006,August,22,Tuesday,N/A,False,False,False,False,False,False
2006-08-23,2006,August,23,Wednesday,N/A,False,False,False,False,False,False
2006-08-24,2006,August,24,Thursday,N/A,False,False,False,False,False,False
2006-08-25,2006,August,25,Friday,N/A,False,False,False,False,False,False
2006-08-26,2006,August,26,Saturday,N/A,True,False,True,False,False,True
2006-08-27,2006,August,27,Sunday,N/A,True,False,True,False,False,True
2006-08-28,2006,August,28,Monday,N/A,False,False,False,False,False,False
2006-08-29,2006,August,29,Tuesday,N/A,False,False,False,False,False,False
